children,days_employed,dob_years,education,education_id,family_status,family_status_id,gender,income_type,debt,total_income,purpose,age_range,debt_name,children_range,income_range,purpose_classified,creditworthy
0,16045.0,57,secondary education,1,married,0,F,retiree,1,196860.6063778711,car purchase,50-60,deudor,sin hijos,27000+,car,1
2,93.0,37,secondary education,1,civil partnership,1,F,employee,1,297180.54322363,building a property,30-40,deudor,con hijos,27000+,real estate,1
0,120.0,31,masters degree,0,married,0,F,partner,1,150877.22805634676,real estate transactions,30-40,deudor,sin hijos,27000+,real estate,1
1,80.0,45,secondary education,1,married,0,F,employee,1,65377.67311362848,real estate transactions,40-50,deudor,con hijos,27000+,real estate,1
1,36.0,39,secondary education,1,married,0,F,civil servant,1,123908.21776461712,real estate transactions,30-40,deudor,con hijos,27000+,real estate,1
0,16270.0,68,secondary education,1,married,0,M,retiree,1,148300.52229016938,profile education,60+,deudor,sin hijos,27000+,education,1
1,8.0,43,secondary education,1,civil partnership,1,F,employee,1,144058.14157443432,cars,40-50,deudor,con hijos,27000+,car,1
1,35.0,40,secondary education,1,civil partnership,1,M,partner,1,309157.2730108338,having a wedding,40-50,deudor,con hijos,27000+,wedding,1
0,470.0,57,secondary education,1,married,0,F,civil servant,1,92278.51327636432,car,50-60,deudor,sin hijos,27000+,car,1
0,48.0,41,secondary education,1,married,0,F,partner,1,110479.21018707976,real estate transactions,40-50,deudor,sin hijos,27000+,real estate,1
0,14868.0,59,secondary education,1,married,0,M,retiree,1,258652.12479283,university education,50-60,deudor,sin hijos,27000+,education,1
1,75.0,38,secondary education,1,unmarried,4,F,partner,1,242814.3788091155,university education,30-40,deudor,con hijos,27000+,education,1
1,134.0,48,bachelor degree,2,married,0,F,employee,1,197723.8740104228,transactions with the residential real estate,40-50,deudor,con hijos,27000+,real estate,1
0,132.0,56,secondary education,1,unmarried,4,M,employee,1,159277.73468523074,getting higher education,50-60,deudor,sin hijos,27000+,education,1
1,61.0,44,secondary education,1,civil partnership,1,F,employee,1,157709.904672183,to buy a car,40-50,deudor,con hijos,27000+,car,1
2,32.0,34,secondary education,1,married,0,F,employee,1,88021.17798895895,profile education,30-40,deudor,con hijos,27000+,education,1
0,101.0,40,secondary education,1,unmarried,4,M,civil servant,1,248455.5364318075,construction of own property,40-50,deudor,sin hijos,27000+,real estate,1
0,16.0,50,secondary education,1,married,0,F,partner,1,149695.94762826394,second-hand car purchase,50-60,deudor,sin hijos,27000+,car,1
0,30.0,26,bachelor degree,2,married,0,F,employee,1,116874.48694608288,education,20-30,deudor,sin hijos,27000+,education,1
1,40.0,25,bachelor degree,2,married,0,F,partner,1,190534.99122011143,buying my own car,20-30,deudor,con hijos,27000+,car,1
1,13.0,22,bachelor degree,2,unmarried,4,M,partner,1,175222.11906083743,buying property for renting out,20-30,deudor,con hijos,27000+,real estate,1
1,177.0,38,secondary education,1,unmarried,4,M,employee,1,164886.31531611006,purchase of the house for my family,30-40,deudor,con hijos,27000+,real estate,1
0,6.0,38,secondary education,1,unmarried,4,F,employee,1,172792.4984288234,housing,30-40,deudor,sin hijos,27000+,real estate,1
0,30.0,45,secondary education,1,married,0,F,partner,1,180393.7896542225,building a property,40-50,deudor,sin hijos,27000+,real estate,1
0,96.0,62,secondary education,1,married,0,F,employee,1,111815.60628464624,car,60+,deudor,sin hijos,27000+,car,1
0,108.0,59,secondary education,1,married,0,M,employee,1,166396.86954355464,to get asupplementary education,50-60,deudor,sin hijos,27000+,education,1
0,33.0,42,secondary education,1,married,0,M,employee,1,111460.25556047675,building a property,40-50,deudor,sin hijos,27000+,real estate,1
0,60.0,31,secondary education,1,married,0,F,partner,1,237539.3117852717,going to university,30-40,deudor,sin hijos,27000+,education,1
1,83.0,30,secondary education,1,married,0,M,employee,1,338181.0410648601,getting higher education,30-40,deudor,con hijos,27000+,education,1
1,172.0,38,secondary education,1,married,0,M,employee,1,222423.32291219337,profile education,30-40,deudor,con hijos,27000+,education,1
1,36.0,26,secondary education,1,married,0,M,employee,1,317008.9215294022,building a property,20-30,deudor,con hijos,27000+,real estate,1
0,48.0,45,secondary education,1,married,0,F,employee,1,81743.43824117616,purchase of the house,40-50,deudor,sin hijos,27000+,real estate,1
0,14471.0,43,secondary education,1,married,0,M,retiree,1,245133.8611705989,buying property for renting out,40-50,deudor,sin hijos,27000+,real estate,1
0,193.0,48,secondary education,1,civil partnership,1,F,partner,1,370135.0240057282,wedding ceremony,40-50,deudor,sin hijos,27000+,wedding,1
2,152.0,38,secondary education,1,married,0,M,employee,1,383574.0873736639,university education,30-40,deudor,con hijos,27000+,education,1
0,30.0,61,masters degree,0,married,0,M,employee,1,150941.7586127464,property,60+,deudor,sin hijos,27000+,real estate,1
1,70.0,23,secondary education,1,civil partnership,1,M,employee,1,298249.83919921325,going to university,20-30,deudor,con hijos,27000+,education,1
2,75.0,35,secondary education,1,civil partnership,1,F,employee,1,161927.49565052832,to have a wedding,30-40,deudor,con hijos,27000+,wedding,1
0,36.0,30,masters degree,0,unmarried,4,M,employee,1,214054.36439234987,building a real estate,30-40,deudor,sin hijos,27000+,real estate,1
0,106.0,38,secondary education,1,married,0,F,employee,1,320003.8020789184,second-hand car purchase,30-40,deudor,sin hijos,27000+,car,1
0,79.0,32,secondary education,1,married,0,F,employee,1,163473.9501903102,buy residential real estate,30-40,deudor,sin hijos,27000+,real estate,1
0,69.0,37,secondary education,1,married,0,F,employee,1,228205.1096836008,building a real estate,30-40,deudor,sin hijos,27000+,real estate,1
0,8.0,38,masters degree,0,married,0,M,employee,1,82940.96729797282,to buy a car,30-40,deudor,sin hijos,27000+,car,1
0,24.0,58,secondary education,1,married,0,F,employee,1,121102.89450375752,buy real estate,50-60,deudor,sin hijos,27000+,real estate,1
0,33.0,42,secondary education,1,civil partnership,1,F,partner,1,116843.25967500484,purchase of a car,40-50,deudor,sin hijos,27000+,car,1
1,22.0,33,secondary education,1,civil partnership,1,F,employee,1,151081.75565472594,buying a second-hand car,30-40,deudor,con hijos,27000+,car,1
1,214.0,40,secondary education,1,married,0,F,employee,1,55696.31417767063,going to university,40-50,deudor,con hijos,27000+,education,1
0,69.0,34,secondary education,1,married,0,F,employee,1,128358.7006168954,construction of own property,30-40,deudor,sin hijos,27000+,real estate,1
2,19.0,42,secondary education,1,civil partnership,1,F,partner,1,99263.68926890314,wedding ceremony,40-50,deudor,con hijos,27000+,wedding,1
0,138.0,33,secondary education,1,married,0,F,employee,1,125823.05406380128,to buy a car,30-40,deudor,sin hijos,27000+,car,1
0,31.0,49,secondary education,1,married,0,M,employee,1,108855.15568554752,construction of own property,40-50,deudor,sin hijos,27000+,real estate,1
0,9.0,47,secondary education,1,married,0,F,employee,1,175180.11171015358,purchase of a car,40-50,deudor,sin hijos,27000+,car,1
1,72.0,28,secondary education,1,civil partnership,1,F,employee,1,141155.9365048771,to own a car,20-30,deudor,con hijos,27000+,car,1
0,37.0,52,secondary education,1,unmarried,4,F,employee,1,164940.00431396835,buy residential real estate,50-60,deudor,sin hijos,27000+,real estate,1
0,13.0,47,secondary education,1,married,0,M,partner,1,110679.70666527117,housing,40-50,deudor,sin hijos,27000+,real estate,1
2,56.0,33,secondary education,1,married,0,M,employee,1,146267.844658086,profile education,30-40,deudor,con hijos,27000+,education,1
0,146.0,44,secondary education,1,civil partnership,1,F,employee,1,144530.14090662342,to have a wedding,40-50,deudor,sin hijos,27000+,wedding,1
1,130.0,37,secondary education,1,married,0,M,employee,1,82464.69186645477,transactions with my real estate,30-40,deudor,con hijos,27000+,real estate,1
0,16.0,22,secondary education,1,civil partnership,1,F,employee,1,89802.44660479648,having a wedding,20-30,deudor,sin hijos,27000+,wedding,1
0,69.0,55,secondary education,1,married,0,M,employee,1,112723.61923633996,property renovation,50-60,deudor,sin hijos,27000+,real estate,1
0,33.0,46,secondary education,1,married,0,M,partner,1,187179.21638295523,profile education,40-50,deudor,sin hijos,27000+,education,1
1,69.0,32,secondary education,1,married,0,M,employee,1,195638.63441538988,real estate transactions,30-40,deudor,con hijos,27000+,real estate,1
0,39.0,28,secondary education,1,unmarried,4,M,employee,1,233618.8490030317,purchase of a car,20-30,deudor,sin hijos,27000+,car,1
0,14789.0,67,masters degree,0,married,0,F,retiree,1,196337.36535368656,going to university,60+,deudor,sin hijos,27000+,education,1
2,4.0,32,secondary education,1,married,0,F,employee,1,51995.20294304648,buying property for renting out,30-40,deudor,con hijos,27000+,real estate,1
2,187.0,41,masters degree,0,civil partnership,1,F,partner,1,178608.4131447153,second-hand car purchase,40-50,deudor,con hijos,27000+,car,1
0,14821.0,62,secondary education,1,civil partnership,1,F,retiree,1,148715.61112076062,to have a wedding,60+,deudor,sin hijos,27000+,wedding,1
0,310.0,40,secondary education,1,unmarried,4,M,civil servant,1,167740.94871793312,education,40-50,deudor,sin hijos,27000+,education,1
0,14760.0,59,secondary education,1,civil partnership,1,M,retiree,1,123807.84519121057,to have a wedding,50-60,deudor,sin hijos,27000+,wedding,1
1,62.0,29,secondary education,1,unmarried,4,F,partner,1,182228.7571190356,buy residential real estate,20-30,deudor,con hijos,27000+,real estate,1
0,93.0,60,secondary education,1,unmarried,4,M,employee,1,114252.15390470262,getting higher education,60+,deudor,sin hijos,27000+,education,1
0,1.0,43,secondary education,1,unmarried,4,M,employee,1,128555.89720872026,car purchase,40-50,deudor,sin hijos,27000+,car,1
1,224.0,36,masters degree,0,married,0,M,partner,1,137919.6392038922,real estate transactions,30-40,deudor,con hijos,27000+,real estate,1
2,57.0,38,secondary education,1,married,0,F,employee,1,94689.08018650036,housing transactions,30-40,deudor,con hijos,27000+,real estate,1
0,15.0,24,masters degree,0,married,0,F,employee,1,57097.6169230749,property renovation,20-30,deudor,sin hijos,27000+,real estate,1
2,42.0,32,secondary education,1,married,0,M,employee,1,170836.7962087404,purchase of a car,30-40,deudor,con hijos,27000+,car,1
0,22.0,28,secondary education,1,unmarried,4,M,employee,1,168882.4740484578,going to university,20-30,deudor,sin hijos,27000+,education,1
1,24.0,22,secondary education,1,unmarried,4,M,employee,1,219553.1768918377,to become educated,20-30,deudor,con hijos,27000+,education,1
1,26.0,28,secondary education,1,married,0,M,employee,1,156419.0627531098,getting an education,20-30,deudor,con hijos,27000+,education,1
0,21.0,30,secondary education,1,unmarried,4,F,civil servant,1,192129.9324245804,housing transactions,30-40,deudor,sin hijos,27000+,real estate,1
0,16701.0,57,secondary education,1,civil partnership,1,F,retiree,1,111002.89511503206,supplementary education,50-60,deudor,sin hijos,27000+,education,1
2,28.0,28,masters degree,0,married,0,F,partner,1,169233.042036985,supplementary education,20-30,deudor,con hijos,27000+,education,1
0,3.0,25,secondary education,1,divorced,3,M,employee,1,114043.47464680532,car purchase,20-30,deudor,sin hijos,27000+,car,1
1,133.0,31,secondary education,1,married,0,F,employee,1,121145.86800499963,to get asupplementary education,30-40,deudor,con hijos,27000+,education,1
1,109.0,40,secondary education,1,married,0,M,employee,1,166450.8759096615,buying a second-hand car,40-50,deudor,con hijos,27000+,car,1
0,11.0,53,secondary education,1,civil partnership,1,F,employee,1,72335.4797384938,buy residential real estate,50-60,deudor,sin hijos,27000+,real estate,1
0,23.0,26,secondary education,1,unmarried,4,M,employee,1,121068.50299061283,buying my own car,20-30,deudor,sin hijos,27000+,car,1
0,42.0,37,secondary education,1,married,0,M,employee,1,94860.1324158432,purchase of the house,30-40,deudor,sin hijos,27000+,real estate,1
0,32.0,41,secondary education,1,married,0,F,employee,1,175497.35689551206,to get asupplementary education,40-50,deudor,sin hijos,27000+,education,1
0,35.0,45,primary education,3,married,0,M,partner,1,229539.36043600136,real estate transactions,40-50,deudor,sin hijos,27000+,real estate,1
0,61.0,38,secondary education,1,unmarried,4,F,employee,1,217061.91824642665,property renovation,30-40,deudor,sin hijos,27000+,real estate,1
0,41.0,58,secondary education,1,divorced,3,F,employee,1,200178.3626642936,getting higher education,50-60,deudor,sin hijos,27000+,education,1
2,74.0,33,secondary education,1,married,0,F,partner,1,263545.0864020765,buying my own car,30-40,deudor,con hijos,27000+,car,1
0,84.0,30,bachelor degree,2,unmarried,4,F,partner,1,192498.1898207024,building a property,30-40,deudor,sin hijos,27000+,real estate,1
2,16.0,28,secondary education,1,civil partnership,1,F,partner,1,172643.26540322026,to become educated,20-30,deudor,con hijos,27000+,education,1
0,10.0,47,secondary education,1,civil partnership,1,M,employee,1,159978.67287658394,purchase of the house,40-50,deudor,sin hijos,27000+,real estate,1
0,14.0,42,secondary education,1,civil partnership,1,F,employee,1,125780.69611210797,having a wedding,40-50,deudor,sin hijos,27000+,wedding,1
0,59.0,57,secondary education,1,married,0,F,partner,1,256759.69602466037,purchase of a car,50-60,deudor,sin hijos,27000+,car,1
1,122.0,51,secondary education,1,married,0,M,employee,1,106623.29415025744,second-hand car purchase,50-60,deudor,con hijos,27000+,car,1
0,94.0,54,secondary education,1,married,0,M,employee,1,169934.3383609784,to buy a car,50-60,deudor,sin hijos,27000+,car,1
0,15.0,36,secondary education,1,civil partnership,1,M,employee,1,193080.1833399712,to own a car,30-40,deudor,sin hijos,27000+,car,1
1,76.0,30,secondary education,1,civil partnership,1,F,employee,1,94685.90739751572,to get asupplementary education,30-40,deudor,con hijos,27000+,education,1
1,21.0,46,secondary education,1,unmarried,4,F,employee,1,138071.54604246528,to get asupplementary education,40-50,deudor,con hijos,27000+,education,1
2,57.0,33,bachelor degree,2,married,0,F,employee,1,483054.7999100959,purchase of a car,30-40,deudor,con hijos,27000+,car,1
2,99.0,28,secondary education,1,married,0,F,employee,1,173748.6538654793,buy real estate,20-30,deudor,con hijos,27000+,real estate,1
0,130.0,40,secondary education,1,married,0,F,employee,1,216650.9741522505,buying property for renting out,40-50,deudor,sin hijos,27000+,real estate,1
0,14202.0,53,secondary education,1,civil partnership,1,F,retiree,1,114069.70222761288,having a wedding,50-60,deudor,sin hijos,27000+,wedding,1
1,10.0,33,secondary education,1,unmarried,4,F,employee,1,197636.23508303915,real estate transactions,30-40,deudor,con hijos,27000+,real estate,1
0,67.0,42,secondary education,1,married,0,M,employee,1,449891.6265293811,real estate transactions,40-50,deudor,sin hijos,27000+,real estate,1
2,8.0,32,secondary education,1,married,0,F,employee,1,105948.26888293464,car,30-40,deudor,con hijos,27000+,car,1
0,462.0,52,secondary education,1,married,0,F,employee,1,113537.09987758216,buying property for renting out,50-60,deudor,sin hijos,27000+,real estate,1
1,142.0,52,secondary education,1,unmarried,4,F,partner,1,99306.35644939404,building a property,50-60,deudor,con hijos,27000+,real estate,1
1,98.0,32,masters degree,0,unmarried,4,M,employee,1,75273.20167454905,real estate transactions,30-40,deudor,con hijos,27000+,real estate,1
1,28.0,37,secondary education,1,married,0,F,employee,1,57475.074868811535,getting an education,30-40,deudor,con hijos,27000+,education,1
