children,days_employed,dob_years,education,education_id,family_status,family_status_id,gender,income_type,debt,total_income,purpose,age_range,debt_name,children_range,income_range,purpose_classified,creditworthy
3,64.0,27,secondary education,1,civil partnership,1,F,employee,0,215591.91418783608,wedding ceremony,20-30,no deudor,con hijos,27000+,wedding,0
0,14903.0,52,masters degree,0,civil partnership,1,F,retiree,0,234774.7310000072,wedding ceremony,50-60,no deudor,sin hijos,27000+,wedding,0
0,48.0,50,secondary education,1,civil partnership,1,M,employee,0,157403.85495407364,wedding ceremony,50-60,no deudor,sin hijos,27000+,wedding,0
0,63.0,23,bachelor degree,2,unmarried,4,M,partner,1,229291.5160701705,housing transactions,20-30,deudor,sin hijos,27000+,real estate,1
0,57.0,55,secondary education,1,divorced,3,M,employee,0,564996.5679748267,transactions with my real estate,50-60,no deudor,sin hijos,27000+,real estate,0
0,404.0,55,secondary education,1,civil partnership,1,F,employee,0,103531.6543081416,wedding ceremony,50-60,no deudor,sin hijos,27000+,wedding,0
0,25.0,38,secondary education,1,married,0,F,employee,0,112901.5707584532,supplementary education,30-40,no deudor,sin hijos,27000+,education,0
0,166.0,30,secondary education,1,divorced,3,F,partner,0,228020.93214602192,purchase of my own house,30-40,no deudor,sin hijos,27000+,real estate,0
1,108.0,31,secondary education,1,unmarried,4,M,employee,0,82860.82097733565,building a property,30-40,no deudor,con hijos,27000+,real estate,0
0,15277.0,65,secondary education,1,widow / widower,2,F,retiree,0,197097.08895505505,getting an education,60+,no deudor,sin hijos,27000+,education,0
2,96.0,31,masters degree,0,married,0,F,civil servant,0,217618.07483726396,buying a second-hand car,30-40,no deudor,con hijos,27000+,car,0
0,69.0,37,secondary education,1,civil partnership,1,F,employee,0,143202.18432826307,wedding ceremony,30-40,no deudor,sin hijos,27000+,wedding,0
0,147.0,53,secondary education,1,civil partnership,1,M,employee,0,100727.21278850232,to have a wedding,50-60,no deudor,sin hijos,27000+,wedding,0
1,206.0,31,secondary education,1,widow / widower,2,F,employee,0,103905.60147413264,to become educated,30-40,no deudor,con hijos,27000+,education,0
0,317.0,55,secondary education,1,married,0,M,employee,0,122324.66733896574,building a real estate,50-60,no deudor,sin hijos,27000+,real estate,0
0,203.0,53,secondary education,1,married,0,M,employee,0,153563.34492874934,to buy a car,50-60,no deudor,sin hijos,27000+,car,0
1,158.0,41,secondary education,1,married,0,F,civil servant,0,167126.23592515732,construction of own property,40-50,no deudor,con hijos,27000+,real estate,0
0,32.0,30,secondary education,1,civil partnership,1,F,employee,0,72030.13095124761,wedding ceremony,30-40,no deudor,sin hijos,27000+,wedding,0
0,55.0,44,secondary education,1,married,0,M,partner,0,219128.30530957,housing transactions,40-50,no deudor,sin hijos,27000+,real estate,0
0,16.0,48,secondary education,1,divorced,3,F,employee,0,111883.58882601008,to get asupplementary education,40-50,no deudor,sin hijos,27000+,education,0
2,50.0,30,secondary education,1,civil partnership,1,F,partner,0,90366.23856781416,wedding ceremony,30-40,no deudor,con hijos,27000+,wedding,0
0,88.0,49,secondary education,1,widow / widower,2,F,employee,0,97641.2222136511,building a real estate,40-50,no deudor,sin hijos,27000+,real estate,0
0,173.0,48,masters degree,0,married,0,F,partner,0,79257.35062797424,building a property,40-50,no deudor,sin hijos,27000+,real estate,0
0,13702.0,51,masters degree,0,married,0,F,retiree,0,189181.45657154857,property,50-60,no deudor,sin hijos,27000+,real estate,0
0,18.0,43,secondary education,1,married,0,F,employee,0,142868.67456983586,to buy a car,40-50,no deudor,sin hijos,27000+,car,0
0,39.0,40,secondary education,1,civil partnership,1,M,employee,0,164116.38354771907,building a real estate,40-50,no deudor,sin hijos,27000+,real estate,0
0,100.0,38,secondary education,1,married,0,F,employee,1,106928.449057098,car purchase,30-40,deudor,sin hijos,27000+,car,1
0,104.0,48,secondary education,1,married,0,M,employee,1,282395.9607242403,supplementary education,40-50,deudor,sin hijos,27000+,education,1
0,144.0,49,secondary education,1,married,0,F,employee,0,131202.3656245769,cars,40-50,no deudor,sin hijos,27000+,car,0
0,16724.0,52,secondary education,1,married,0,F,retiree,0,44999.21338599498,building a real estate,50-60,no deudor,sin hijos,27000+,real estate,0
0,171.0,29,secondary education,1,unmarried,4,F,employee,0,118136.37123203807,property renovation,20-30,no deudor,sin hijos,27000+,real estate,0
0,14672.0,62,secondary education,1,married,0,F,retiree,0,76004.71009959125,purchase of the house for my family,60+,no deudor,sin hijos,27000+,real estate,0
1,59.0,30,secondary education,1,married,0,M,employee,0,154783.18181810642,purchase of the house,30-40,no deudor,con hijos,27000+,real estate,0
0,17.0,48,secondary education,1,married,0,F,partner,1,123318.02822566418,education,40-50,deudor,sin hijos,27000+,education,1
0,15227.0,58,secondary education,1,married,0,M,retiree,1,106610.08520111546,construction of own property,50-60,deudor,sin hijos,27000+,real estate,1
0,125.0,50,secondary education,1,married,0,F,employee,0,183097.1081007133,property,50-60,no deudor,sin hijos,27000+,real estate,0
2,137.0,32,secondary education,1,married,0,M,civil servant,0,161331.25878101942,profile education,30-40,no deudor,con hijos,27000+,education,0
0,41.0,46,secondary education,1,married,0,M,civil servant,0,143570.13246526234,university education,40-50,no deudor,sin hijos,27000+,education,0
0,59.0,34,secondary education,1,married,0,F,partner,0,131247.1147341627,to get asupplementary education,30-40,no deudor,sin hijos,27000+,education,0
1,289.0,43,secondary education,1,married,0,M,employee,0,305514.32225466444,transactions with my real estate,40-50,no deudor,con hijos,27000+,real estate,0
1,46.0,32,masters degree,0,married,0,F,civil servant,0,84524.79366539928,to buy a car,30-40,no deudor,con hijos,27000+,car,0
1,95.0,45,masters degree,0,married,0,M,partner,0,237406.4421036552,to buy a car,40-50,no deudor,con hijos,27000+,car,0
0,14.0,32,secondary education,1,married,0,M,employee,0,167494.0054756715,to become educated,30-40,no deudor,sin hijos,27000+,education,0
0,63.0,34,masters degree,0,married,0,F,employee,0,256810.0567791303,to own a car,30-40,no deudor,sin hijos,27000+,car,0
0,16662.0,57,secondary education,1,married,0,F,retiree,0,44694.65562119903,to get asupplementary education,50-60,no deudor,sin hijos,27000+,education,0
1,125.0,54,secondary education,1,divorced,3,M,employee,0,171459.043477388,building a property,50-60,no deudor,con hijos,27000+,real estate,0
0,26.0,23,masters degree,0,unmarried,4,F,partner,0,123168.44744427437,to become educated,20-30,no deudor,sin hijos,27000+,education,0
2,47.0,31,secondary education,1,married,0,F,partner,0,135319.69740454858,car,30-40,no deudor,con hijos,27000+,car,0
1,86.0,37,secondary education,1,married,0,F,employee,0,141743.6388858925,going to university,30-40,no deudor,con hijos,27000+,education,0
1,82.0,30,secondary education,1,married,0,M,employee,0,93043.72271069288,getting higher education,30-40,no deudor,con hijos,27000+,education,0
2,193.0,41,bachelor degree,2,civil partnership,1,F,partner,0,262132.9864393905,purchase of the house,40-50,no deudor,con hijos,27000+,real estate,0
0,437.0,54,secondary education,1,married,0,F,civil servant,0,105878.5059718774,car purchase,50-60,no deudor,sin hijos,27000+,car,0
1,10.0,36,secondary education,1,married,0,F,employee,0,65340.05216944138,real estate transactions,30-40,no deudor,con hijos,27000+,real estate,0
0,16573.0,68,secondary education,1,married,0,F,retiree,0,70757.08027286982,to buy a car,60+,no deudor,sin hijos,27000+,car,0
0,266.0,37,secondary education,1,married,0,M,employee,0,80676.97216679949,real estate transactions,30-40,no deudor,sin hijos,27000+,real estate,0
0,41.0,44,secondary education,1,divorced,3,F,partner,0,95447.14380219708,buying a second-hand car,40-50,no deudor,sin hijos,27000+,car,0
1,43.0,40,masters degree,0,married,0,F,employee,0,150439.19892216678,building a real estate,40-50,no deudor,con hijos,27000+,real estate,0
0,144.0,41,secondary education,1,married,0,F,employee,0,119261.42927003327,buying my own car,40-50,no deudor,sin hijos,27000+,car,0
0,286.0,44,secondary education,1,married,0,M,employee,0,294694.5076620128,to buy a car,40-50,no deudor,sin hijos,27000+,car,0
0,11.0,28,masters degree,0,unmarried,4,M,partner,0,226729.54334714124,second-hand car purchase,20-30,no deudor,sin hijos,27000+,car,0
0,209.0,44,secondary education,1,divorced,3,M,civil servant,0,367921.4087214575,purchase of my own house,40-50,no deudor,sin hijos,27000+,real estate,0
0,147.0,29,secondary education,1,civil partnership,1,F,employee,0,164873.0439649367,having a wedding,20-30,no deudor,sin hijos,27000+,wedding,0
1,172.0,33,secondary education,1,unmarried,4,F,employee,0,150543.13141554757,building a real estate,30-40,no deudor,con hijos,27000+,real estate,0
0,39.0,39,secondary education,1,married,0,F,employee,0,171416.1947763125,building a property,30-40,no deudor,sin hijos,27000+,real estate,0
0,94.0,26,bachelor degree,2,civil partnership,1,F,civil servant,0,106368.8503751644,buying property for renting out,20-30,no deudor,sin hijos,27000+,real estate,0
0,95.0,39,secondary education,1,married,0,M,partner,0,212904.0142375076,to get asupplementary education,30-40,no deudor,sin hijos,27000+,education,0
0,16648.0,73,secondary education,1,married,0,F,retiree,0,126603.19901339928,buy commercial real estate,60+,no deudor,sin hijos,27000+,real estate,0
0,16711.0,67,masters degree,0,widow / widower,2,F,retiree,0,454492.13113692007,buying property for renting out,60+,no deudor,sin hijos,27000+,real estate,0
0,14315.0,58,secondary education,1,widow / widower,2,F,retiree,1,97713.21473593071,profile education,50-60,deudor,sin hijos,27000+,education,1
0,17.0,30,masters degree,0,married,0,F,employee,0,240075.6119726953,going to university,30-40,no deudor,sin hijos,27000+,education,0
0,4.0,50,secondary education,1,civil partnership,1,M,partner,1,241915.3737306137,wedding ceremony,50-60,deudor,sin hijos,27000+,wedding,1
1,95.0,45,secondary education,1,civil partnership,1,F,employee,1,113166.85415106974,wedding ceremony,40-50,deudor,con hijos,27000+,wedding,1
0,61.0,56,secondary education,1,widow / widower,2,F,employee,0,110066.68559057623,purchase of the house for my family,50-60,no deudor,sin hijos,27000+,real estate,0
0,62.0,29,bachelor degree,2,married,0,M,employee,0,138035.55648466232,transactions with my real estate,20-30,no deudor,sin hijos,27000+,real estate,0
0,18.0,42,secondary education,1,divorced,3,F,employee,0,122967.76346772036,education,40-50,no deudor,sin hijos,27000+,education,0
0,53.0,55,secondary education,1,married,0,F,civil servant,0,146576.3427980117,to become educated,50-60,no deudor,sin hijos,27000+,education,0
0,66.0,36,secondary education,1,married,0,F,employee,0,99041.66664528848,buy real estate,30-40,no deudor,sin hijos,27000+,real estate,0
1,39.0,25,secondary education,1,married,0,M,civil servant,0,114027.50971063144,car purchase,20-30,no deudor,con hijos,27000+,car,0
1,19.0,29,secondary education,1,civil partnership,1,M,employee,0,64194.45770514952,purchase of the house for my family,20-30,no deudor,con hijos,27000+,real estate,0
1,228.0,43,masters degree,0,married,0,F,civil servant,0,94242.54441100796,building a real estate,40-50,no deudor,con hijos,27000+,real estate,0
0,46.0,60,secondary education,1,civil partnership,1,M,partner,0,229015.71032643845,having a wedding,60+,no deudor,sin hijos,27000+,wedding,0
1,70.0,31,secondary education,1,married,0,M,employee,0,136859.91812311087,getting an education,30-40,no deudor,con hijos,27000+,education,0
0,23.0,28,masters degree,0,unmarried,4,F,partner,0,537990.6378202307,housing transactions,20-30,no deudor,sin hijos,27000+,real estate,0
0,184.0,43,secondary education,1,married,0,F,employee,0,80784.89533308358,buying a second-hand car,40-50,no deudor,sin hijos,27000+,car,0
0,14597.0,60,secondary education,1,civil partnership,1,F,retiree,0,284732.0631192677,wedding ceremony,60+,no deudor,sin hijos,27000+,wedding,0
0,18.0,50,secondary education,1,married,0,M,partner,0,116244.75959841652,car,50-60,no deudor,sin hijos,27000+,car,0
0,29.0,46,masters degree,0,married,0,M,employee,0,260258.200903415,property,40-50,no deudor,sin hijos,27000+,real estate,0
2,107.0,35,masters degree,0,civil partnership,1,F,partner,0,275116.29368489445,to have a wedding,30-40,no deudor,con hijos,27000+,wedding,0
1,197.0,43,secondary education,1,married,0,F,employee,0,100774.87674542336,getting an education,40-50,no deudor,con hijos,27000+,education,0
1,95.0,25,secondary education,1,married,0,M,employee,0,158496.23381335035,building a real estate,20-30,no deudor,con hijos,27000+,real estate,0
0,138.0,59,secondary education,1,married,0,M,employee,0,124325.28833181957,real estate transactions,50-60,no deudor,sin hijos,27000+,real estate,0
0,15656.0,62,secondary education,1,married,0,F,retiree,0,131898.24436799044,housing,60+,no deudor,sin hijos,27000+,real estate,0
0,16382.0,57,secondary education,1,married,0,M,retiree,0,83248.65712171438,construction of own property,50-60,no deudor,sin hijos,27000+,real estate,0
0,69.0,52,secondary education,1,widow / widower,2,F,employee,0,260377.4123071159,construction of own property,50-60,no deudor,sin hijos,27000+,real estate,0
1,106.0,40,masters degree,0,civil partnership,1,M,employee,0,266978.0005222768,having a wedding,40-50,no deudor,con hijos,27000+,wedding,0
0,197.0,47,secondary education,1,married,0,M,employee,0,103693.22772738144,property renovation,40-50,no deudor,sin hijos,27000+,real estate,0
0,6.0,28,secondary education,1,married,0,M,partner,0,149372.28387837813,education,20-30,no deudor,sin hijos,27000+,education,0
1,153.0,29,masters degree,0,married,0,F,partner,0,136301.63003267278,cars,20-30,no deudor,con hijos,27000+,car,0
0,50.0,36,secondary education,1,married,0,F,employee,0,192321.49241652817,to get asupplementary education,30-40,no deudor,sin hijos,27000+,education,0
0,128.0,52,secondary education,1,married,0,F,partner,0,212200.82698946152,transactions with my real estate,50-60,no deudor,sin hijos,27000+,real estate,0
2,55.0,27,secondary education,1,married,0,F,employee,0,143751.04458632687,buying a second-hand car,20-30,no deudor,con hijos,27000+,car,0
2,16564.0,34,secondary education,1,married,0,F,retiree,0,298041.4120695645,transactions with the residential real estate,30-40,no deudor,con hijos,27000+,real estate,0
0,8.0,58,masters degree,0,married,0,M,employee,0,332445.8451221277,housing,50-60,no deudor,sin hijos,27000+,real estate,0
0,8.0,23,secondary education,1,unmarried,4,M,employee,0,104291.09271976336,property renovation,20-30,no deudor,sin hijos,27000+,real estate,0
0,8.0,22,secondary education,1,civil partnership,1,M,employee,0,119488.84743741846,property,20-30,no deudor,sin hijos,27000+,real estate,0
0,99.0,50,secondary education,1,married,0,F,employee,0,107803.73503108132,getting higher education,50-60,no deudor,sin hijos,27000+,education,0
1,170.0,45,secondary education,1,civil partnership,1,F,employee,0,60769.66917564537,property renovation,40-50,no deudor,con hijos,27000+,real estate,0
0,15005.0,64,secondary education,1,married,0,M,retiree,0,62136.9915848955,going to university,60+,no deudor,sin hijos,27000+,education,0
2,111.0,39,secondary education,1,married,0,F,partner,0,143123.22265419818,real estate transactions,30-40,no deudor,con hijos,27000+,real estate,0
